"STATION","DATE","REPORT_TYPE","SOURCE","AWND","BackupDirection","BackupDistance","BackupDistanceUnit","BackupElements","BackupElevation","BackupElevationUnit","BackupEquipment","BackupLatitude","BackupLongitude","BackupName","CDSD","CLDD","DSNW","DYHF","DYTS","DailyAverageDewPointTemperature","DailyAverageDryBulbTemperature","DailyAverageRelativeHumidity","DailyAverageSeaLevelPressure","DailyAverageStationPressure","DailyAverageWetBulbTemperature","DailyAverageWindSpeed","DailyCoolingDegreeDays","DailyDepartureFromNormalAverageTemperature","DailyHeatingDegreeDays","DailyMaximumDryBulbTemperature","DailyMinimumDryBulbTemperature","DailyPeakWindDirection","DailyPeakWindSpeed","DailyPrecipitation","DailySnowDepth","DailySnowfall","DailySustainedWindDirection","DailySustainedWindSpeed","DailyWeather","HDSD","HTDD","HourlyAltimeterSetting","HourlyDewPointTemperature","HourlyDryBulbTemperature","HourlyPrecipitation","HourlyPresentWeatherType","HourlyPressureChange","HourlyPressureTendency","HourlyRelativeHumidity","HourlySeaLevelPressure","HourlySkyConditions","HourlyStationPressure","HourlyVisibility","HourlyWetBulbTemperature","HourlyWindDirection","HourlyWindGustSpeed","HourlyWindSpeed","MonthlyAverageRH","MonthlyDaysWithGT001Precip","MonthlyDaysWithGT010Precip","MonthlyDaysWithGT32Temp","MonthlyDaysWithGT90Temp","MonthlyDaysWithLT0Temp","MonthlyDaysWithLT32Temp","MonthlyDepartureFromNormalAverageTemperature","MonthlyDepartureFromNormalCoolingDegreeDays","MonthlyDepartureFromNormalHeatingDegreeDays","MonthlyDepartureFromNormalMaximumTemperature","MonthlyDepartureFromNormalMinimumTemperature","MonthlyDepartureFromNormalPrecipitation","MonthlyDewpointTemperature","MonthlyGreatestPrecip","MonthlyGreatestPrecipDate","MonthlyGreatestSnowDepth","MonthlyGreatestSnowDepthDate","MonthlyGreatestSnowfall","MonthlyGreatestSnowfallDate","MonthlyMaxSeaLevelPressureValue","MonthlyMaxSeaLevelPressureValueDate","MonthlyMaxSeaLevelPressureValueTime","MonthlyMaximumTemperature","MonthlyMeanTemperature","MonthlyMinSeaLevelPressureValue","MonthlyMinSeaLevelPressureValueDate","MonthlyMinSeaLevelPressureValueTime","MonthlyMinimumTemperature","MonthlySeaLevelPressure","MonthlyStationPressure","MonthlyTotalLiquidPrecipitation","MonthlyTotalSnowfall","MonthlyWetBulb","NormalsCoolingDegreeDay","NormalsHeatingDegreeDay","REM","REPORT_TYPE","SOURCE","ShortDurationEndDate005","ShortDurationEndDate010","ShortDurationEndDate015","ShortDurationEndDate020","ShortDurationEndDate030","ShortDurationEndDate045","ShortDurationEndDate060","ShortDurationEndDate080","ShortDurationEndDate100","ShortDurationEndDate120","ShortDurationEndDate150","ShortDurationEndDate180","ShortDurationPrecipitationValue005","ShortDurationPrecipitationValue010","ShortDurationPrecipitationValue015","ShortDurationPrecipitationValue020","ShortDurationPrecipitationValue030","ShortDurationPrecipitationValue045","ShortDurationPrecipitationValue060","ShortDurationPrecipitationValue080","ShortDurationPrecipitationValue100","ShortDurationPrecipitationValue120","ShortDurationPrecipitationValue150","ShortDurationPrecipitationValue180","Sunrise","Sunset","WindEquipmentChangeDate"
"72259803970","2024-01-01T00:15:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"30.25","31","39",,,,,"73",,"CLR:00","29.55","10.00","36","010","16","11",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET09401/01/24 00:15:02 METAR KADS 010615Z 01010G14KT 10SM CLR 04/M01 A3025 RMK AO2 T00391006 FZRANO","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,
"72259803970","2024-01-01T00:35:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"30.25","31","38",,,,,"74",,"CLR:00","29.55","10.00","35","010",,"11",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET09101/01/24 00:35:02 METAR KADS 010635Z 01010KT 10SM CLR 04/M01 A3025 RMK AO2 T00351008 FZRANO","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,
"72259803970","2024-01-01T00:55:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"30.25","30","38",,,,,"75",,"CLR:00","29.55","10.00","35","360",,"11",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET09101/01/24 00:55:02 METAR KADS 010655Z 36010KT 10SM CLR 03/M01 A3025 RMK AO2 T00311009 FZRANO","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,
"72259803970","2024-01-01T01:15:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"30.26","30","37",,,,,"77",,"CLR:00","29.57","10.00","34","020",,"6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET09101/01/24 01:15:02 METAR KADS 010715Z 02005KT 10SM CLR 03/M01 A3026 RMK AO2 T00271010 FZRANO","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,
"72259803970","2024-01-01T01:35:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"30.26","30","36",,,,,"79",,"CLR:00","29.57","10.00","34","020",,"6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET09101/01/24 01:35:02 METAR KADS 010735Z 02005KT 10SM CLR 02/M01 A3026 RMK AO2 T00221011 FZRANO","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,
"72259803970","2024-01-01T01:55:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"30.27","30","36",,,,,"80",,"CLR:00","29.57","10.00","34","010",,"8",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET09101/01/24 01:55:02 METAR KADS 010755Z 01007KT 10SM CLR 02/M01 A3027 RMK AO2 T00211011 FZRANO","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,
"72259803970","2024-01-01T02:15:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"30.27","29","35",,,,,"78",,"CLR:00","29.57","10.00","33","020",,"9",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET09101/01/24 02:15:02 METAR KADS 010815Z 02008KT 10SM CLR 02/M02 A3027 RMK AO2 T00181016 FZRANO","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,
"72259803970","2024-01-01T02:35:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"30.28","28","35",,,,,"78",,"CLR:00","29.58","10.00","32","030",,"11",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET09101/01/24 02:35:02 METAR KADS 010835Z 03010KT 10SM CLR 02/M02 A3028 RMK AO2 T00151020 FZRANO","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,
"72259803970","2024-01-01T02:55:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"30.29","28","34",,,,,"79",,"CLR:00","29.59","10.00","32","010",,"8",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET09101/01/24 02:55:02 METAR KADS 010855Z 01007KT 10SM CLR 01/M02 A3029 RMK AO2 T00121021 FZRANO","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,
"72259803970","2024-01-01T03:15:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"30.30","28","34",,,,,"79",,"CLR:00","29.60","10.00","32","030",,"10",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET09101/01/24 03:15:02 METAR KADS 010915Z 03009KT 10SM CLR 01/M02 A3030 RMK AO2 T00101022 FZRANO","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,
"72259803970","2024-01-01T03:35:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"30.30","28","33",,,,,"81",,"CLR:00","29.60","10.00","31","010",,"9",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET09101/01/24 03:35:02 METAR KADS 010935Z 01008KT 10SM CLR 01/M02 A3030 RMK AO2 T00081022 FZRANO","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,
"72259803970","2024-01-01T05:55:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"30.32","27","32",,,,,"80",,"*","29.62","13.00","30","010","18","9",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET07301/01/24 05:55:02 METAR KADS 011155Z 01008G16KT 13SM SKC 00/M03 A3032 RMK","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,
"72259803970","2024-01-01T06:47:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"30.35","27","32",,,,,"80",,"*","29.65","13.00","30","010","21","13",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET07301/01/24 06:47:02 METAR KADS 011247Z 01011G18KT 13SM SKC 00/M03 A3035 RMK","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,
"72259803970","2024-01-01T07:47:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"30.38","27","32",,,,,"80",,"*","29.68","10.00","30","010","18","10",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET07301/01/24 07:47:02 METAR KADS 011347Z 01009G16KT 10SM SKC 00/M03 A3038 RMK","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,
"72259803970","2024-01-01T08:47:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"30.40","27","34",,,,,"75",,"*","29.70","10.00","31","020",,"9",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET07001/01/24 08:47:02 METAR KADS 011447Z 02008KT 10SM SKC 01/M03 A3040 RMK","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,
"72259803970","2024-01-01T10:59:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"30.43","28","41",,,,,"61",,"*","29.73","10.00","36","360",,"9",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET07001/01/24 10:59:02 METAR KADS 011659Z 36008KT 10SM SKC 05/M02 A3043 RMK","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,
"72259803970","2024-01-01T11:59:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"30.41","28","43",,,,,"57",,"*","29.71","10.00","37","350",,"5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET07001/01/24 11:59:02 METAR KADS 011759Z 35004KT 10SM SKC 06/M02 A3041 RMK","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,
"72259803970","2024-01-01T12:47:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"30.39","28","43",,,,,"57",,"*","29.69","13.00","37","010",,"5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET07001/01/24 12:47:02 METAR KADS 011847Z 01004KT 13SM SKC 06/M02 A3039 RMK","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,
"72259803970","2024-01-01T13:47:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"30.37","28","46",,,,,"50",,"*","29.67","13.00","39","350",,"7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET07001/01/24 13:47:02 METAR KADS 011947Z 35006KT 13SM SKC 08/M02 A3037 RMK","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,
"72259803970","2024-01-01T14:47:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"30.35","28","46",,,,,"50",,"*","29.65","13.00","39","360",,"10",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET07001/01/24 14:47:02 METAR KADS 012047Z 36009KT 13SM SKC 08/M02 A3035 RMK","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,
"72259803970","2024-01-01T15:47:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"30.34","30","48",,,,,"50",,"*","29.64","13.00","40","330",,"8",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET07001/01/24 15:47:02 METAR KADS 012147Z 33007KT 13SM SKC 09/M01 A3034 RMK","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,
"72259803970","2024-01-01T16:47:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"30.34","32","46",,,,,"57",,"*","29.64","13.00","40","340",,"7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET06901/01/24 16:47:02 METAR KADS 012247Z 34006KT 13SM SKC 08/00 A3034 RMK","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,
"72259803970","2024-01-01T17:47:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"30.34","30","43",,,,,"61",,"*","29.64","13.00","38","340",,"7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET07001/01/24 17:47:02 METAR KADS 012347Z 34006KT 13SM SKC 06/M01 A3034 RMK","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,
"72259803970","2024-01-01T19:47:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"30.34","30","41",,,,,"66",,"*","29.64","13.00","37","360",,"5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET07001/01/24 19:47:01 METAR KADS 020147Z 36004KT 13SM SKC 05/M01 A3034 RMK","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,
"72259803970","2024-01-01T20:15:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"30.35","31","40",,,,,"71",,"CLR:00","29.65","10.00","36","030",,"3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET09101/01/24 20:15:01 METAR KADS 020215Z 03003KT 10SM CLR 04/M01 A3035 RMK AO2 T00421006 FZRANO","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,
"72259803970","2024-01-01T20:35:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"30.35","31","39",,,,,"73",,"CLR:00","29.65","10.00","36","000",,"0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET09001/01/24 20:35:01 METAR KADS 020235Z 00000KT 10SM CLR 04/00 A3035 RMK AO2 T00401005 FZRANO","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,
"72259803970","2024-01-01T20:47:00","FM-15","4",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"30.33","30","41",,,,,"66",,,,"13.00",,"020",,"5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET049METAR KADS 020247Z 02004KT 13SM SKC 05/M01 A3033=","FM-15","4",,,,,,,,,,,,,,,,,,,,,,,,,,,
"72259803970","2024-01-01T20:55:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"30.35","30","38",,,,,"72",,"CLR:00","29.65","10.00","35","030",,"3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET09101/01/24 20:55:01 METAR KADS 020255Z 03003KT 10SM CLR 04/M01 A3035 RMK AO2 T00361010 FZRANO","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,
"72259803970","2024-01-01T21:15:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"30.35","30","38",,,,,"72",,"CLR:00","29.65","10.00","35","040",,"3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET09101/01/24 21:15:01 METAR KADS 020315Z 04003KT 10SM CLR 03/M01 A3035 RMK AO2 T00341012 FZRANO","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,
"72259803970","2024-01-01T21:35:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"30.35","30","38",,,,,"74",,"CLR:00","29.65","10.00","35","030",,"3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET09101/01/24 21:35:01 METAR KADS 020335Z 03003KT 10SM CLR 03/M01 A3035 RMK AO2 T00321011 FZRANO","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,
"72259803970","2024-01-01T21:55:00","FM-15","4",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"30.35","30","37",,,,,"75",,,,"10.00",,"000",,"0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET079METAR KADS 020355Z AUTO 00000KT 10SM CLR 03/M01 A3035 RMK AO2 T00301011 FZRANO=","FM-15","4",,,,,,,,,,,,,,,,,,,,,,,,,,,
"72259803970","2024-01-01T21:58:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"30.33","30","39",,,,,"70",,"*","29.63","13.00","35","030",,"3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET07001/01/24 21:58:02 METAR KADS 020358Z 03003KT 13SM SKC 04/M01 A3033 RMK","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,
"72259803970","2024-01-01T22:15:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"30.35","30","37",,,,,"75",,"CLR:00","29.65","10.00","34","000",,"0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET08401/01/24 22:15:02 METAR KADS 020415Z 00000KT 10SM CLR 03/M01 A3035 RMK AO2 T00281013","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,
"72259803970","2024-01-01T22:35:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"30.36","29","36",,,,,"75",,"CLR:00","29.66","10.00","33","000",,"0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET08401/01/24 22:35:02 METAR KADS 020435Z 00000KT 10SM CLR 02/M02 A3036 RMK AO2 T00231017","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,
"72259803970","2024-01-01T22:55:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"30.36","29","36",,,,,"78",,"CLR:00","29.66","10.00","33","000",,"0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET08401/01/24 22:55:02 METAR KADS 020455Z 00000KT 10SM CLR 02/M01 A3036 RMK AO2 T00211014","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,
"72259803970","2024-01-01T23:15:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"30.36","30","36",,,,,"78",,"CLR:00","29.66","10.00","34","050",,"3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET08401/01/24 23:15:02 METAR KADS 020515Z 05003KT 10SM CLR 02/M01 A3036 RMK AO2 T00231012","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,
"72259803970","2024-01-01T23:35:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"30.35","29","36",,,,,"76",,"CLR:00","29.65","10.00","33","050",,"3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET08401/01/24 23:35:02 METAR KADS 020535Z 05003KT 10SM CLR 02/M01 A3035 RMK AO2 T00231015","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,
"72259803970","2024-01-01T23:55:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"30.34","29","36",,,,,"77",,"CLR:00","29.64","10.00","33","000",,"0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET10601/01/24 23:55:02 METAR KADS 020555Z 00000KT 10SM CLR 02/M01 A3034 RMK AO2 T00231014 10049 20018 400791005","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,
"72259803970","2024-01-01T23:59:00","SOD  ","6",,,,,,,,,,,,,,,,,,"39s",,,"29.63",,"7.5","0s",,"26s","46s","31","010","21","0.00",,,"010","14",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"SOD53124 HR PRECIPITATION (IN): 0.00 24 HR MAX TEMP (F): 4624 HR MIN TEMP (F): 31AVERAGE STATION PRESSURE(D):29.635 PEAK WIND SPEED (MPH): 21 PEAK WIND DIR (DEG): 10 PEAK WIND TIME (LST):      FASTEST 2MIN SPEED (MPH): 14FASTEST 2MIN DIR (DEG): 10 FASTEST 2MIN TIME (LST):     AVERAGE WIND SPEED (MPH): 7.5 24 HR AVG TEMP (F): 39HEATING DEGREE DAYS: 26 COOLING DEGREE DAYS:  0 HOURLY INCREMENTAL PRECIPITATION VALUES (IN):    M    M    M    M    M    M    M    M    M    M    M    M    M    M    M    M    M    M    M    M    M    M    M","SOD  ","6",,,,,,,,,,,,,,,,,,,,,,,,,"0730","1732",
"72259803970","2024-01-02T00:15:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"30.34","29","36",,,,,"77",,"CLR:00","29.64","10.00","33","000",,"0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET08401/02/24 00:15:02 METAR KADS 020615Z 00000KT 10SM CLR 02/M01 A3034 RMK AO2 T00221014","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,
"72259803970","2024-01-02T00:35:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"30.35","29","36",,,,,"76",,"CLR:00","29.65","10.00","33","000",,"0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET08401/02/24 00:35:02 METAR KADS 020635Z 00000KT 10SM CLR 02/M01 A3035 RMK AO2 T00231015","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,
"72259803970","2024-01-02T00:55:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"30.35","29","36",,,,,"76",,"CLR:00","29.65","10.00","33","000",,"0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET08401/02/24 00:55:02 METAR KADS 020655Z 00000KT 10SM CLR 02/M01 A3035 RMK AO2 T00231015","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,
"72259803970","2024-01-02T01:15:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"30.35","29","36",,,,,"77",,"CLR:00","29.65","10.00","33","060",,"3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET08401/02/24 01:15:02 METAR KADS 020715Z 06003KT 10SM CLR 02/M02 A3035 RMK AO2 T00201017","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,
"72259803970","2024-01-02T01:35:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"30.34","29","36",,,,,"77",,"CLR:00","29.64","10.00","33","070",,"3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET08401/02/24 01:35:02 METAR KADS 020735Z 07003KT 10SM CLR 02/M01 A3034 RMK AO2 T00211015","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,
"72259803970","2024-01-02T01:55:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"30.33","29","36",,,,,"77",,"CLR:00","29.63","10.00","33","070",,"3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET08401/02/24 01:55:02 METAR KADS 020755Z 07003KT 10SM CLR 02/M02 A3033 RMK AO2 T00201016","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,
"72259803970","2024-01-02T02:15:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"30.32","29","36",,,,,"77",,"CLR:00","29.62","10.00","33","080",,"5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET08401/02/24 02:15:02 METAR KADS 020815Z 08004KT 10SM CLR 02/M02 A3032 RMK AO2 T00201017","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,
"72259803970","2024-01-02T02:35:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"30.32","29","36",,,,,"77",,"CLR:00","29.62","10.00","33","080",,"6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET08401/02/24 02:35:02 METAR KADS 020835Z 08005KT 10SM CLR 02/M02 A3032 RMK AO2 T00201017","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,
"72259803970","2024-01-02T02:55:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"30.31","29","35",,,,,"78",,"CLR:00","29.61","10.00","33","080",,"6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET08401/02/24 02:55:02 METAR KADS 020855Z 08005KT 10SM CLR 02/M02 A3031 RMK AO2 T00171017","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,
"72259803970","2024-01-02T03:15:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"30.31","29","36",,,,,"78",,"CLR:00","29.61","10.00","33","100",,"6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET08401/02/24 03:15:02 METAR KADS 020915Z 10005KT 10SM CLR 02/M01 A3031 RMK AO2 T00201015","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,
"72259803970","2024-01-02T03:35:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"30.31","29","35",,,,,"80",,"CLR:00","29.61","10.00","33","110",,"5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET08401/02/24 03:35:02 METAR KADS 020935Z 11004KT 10SM CLR 02/M02 A3031 RMK AO2 T00161016","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,
"72259803970","2024-01-02T05:55:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"30.31","30","36",,,,,"81",,"*","29.61","13.00","34","100",,"3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET07001/02/24 05:55:02 METAR KADS 021155Z 10003KT 13SM SKC 02/M01 A3031 RMK","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,
